,NTACode,NTAName,NTA Latitude,NTA Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3237,MN34,East Harlem North,40.79732628725945,-73.92737806998744,La Newyorkina Cart,40.79602028692425,-73.92635785264008,Food Truck
3238,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Randall's Island Park,40.796112,-73.92448,Park
3239,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Costco,40.795050645675964,-73.93047440570962,Warehouse Store
3240,MN34,East Harlem North,40.79732628725945,-73.92737806998744,PetSmart,40.7952735,-73.9306551,Pet Store
3241,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Randalls Island Golf Center,40.79606967618998,-73.92340138220537,Golf Course
3242,MN34,East Harlem North,40.79732628725945,-73.92737806998744,ALDI,40.79563304747735,-73.93047382478301,Supermarket
3243,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Target,40.79528590433512,-73.93135683128891,Big Box Store
3244,MN34,East Harlem North,40.79732628725945,-73.92737806998744,GameStop,40.79539789318714,-73.9314671234935,Video Game Store
3245,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Planet Fitness,40.79522034247128,-73.9311723364798,Gym / Fitness Center
3246,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Bob's Discount Furniture,40.79524163858957,-73.93064886337015,Furniture / Home Store
3247,MN34,East Harlem North,40.79732628725945,-73.92737806998744,East River Wine And Spirits,40.79570561648315,-73.93280476441412,Wine Shop
3248,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Burlington,40.79506216185212,-73.93075409847201,Clothing Store
3249,MN34,East Harlem North,40.79732628725945,-73.92737806998744,East River Plaza,40.79540904800862,-73.93135805057715,Shopping Mall
3250,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Mattress Firm,40.7955207824707,-73.93106842041016,Mattress Store
3251,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Pizza Hut,40.79536360630717,-73.93126330807263,Pizza Place
3252,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Applebee's Grill + Bar,40.7955824,-73.93233755,American Restaurant
3253,MN34,East Harlem North,40.79732628725945,-73.92737806998744,MTA Bridges & Tunnels,40.798476020452036,-73.92207514675336,Tunnel
3254,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Old Navy,40.79523800899642,-73.93135230986476,Clothing Store
3255,MN34,East Harlem North,40.79732628725945,-73.92737806998744,End of East River Promenade,40.799462,-73.928879,Trail
3256,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Marlows & Sons @ Frieze,40.794790305744954,-73.92657026320867,American Restaurant
3257,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Randalls Island Field 6,40.79990134453288,-73.92623729518697,Baseball Field
3258,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Randalls Island Field 42,40.796054763829886,-73.92419354792723,Baseball Field
3259,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Prime Meats @ Frieze,40.794418,-73.926009,Burger Joint
3260,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Robert F Kennedy Toll Plaza,40.79820539183176,-73.92264924149381,Toll Plaza
3261,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Randall's Island Field 1,40.79998882451914,-73.92387205763684,Park
3262,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Randall's Island Field 10,40.794494757639484,-73.92400747533244,Field
3263,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Hercules Trophy NY,40.79306754524872,-73.92738819122313,Other Great Outdoors
3264,MN34,East Harlem North,40.79732628725945,-73.92737806998744,FDR Drive at Exit 17,40.80124191342745,-73.9299701410622,Intersection
3265,MN34,East Harlem North,40.79732628725945,-73.92737806998744,NYCTA / MaBSTOA Bus M35 / M60 / X80 / X81 on the Triborough (RFK) Bridge,40.7956532821079,-73.92200051431253,Bus Station
3266,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Black Cherokee street artist,40.80046669907262,-73.93008935583468,Art Gallery
3267,MN34,East Harlem North,40.79732628725945,-73.92737806998744,Randall's Island Field 5,40.80000064630959,-73.92270090993728,Baseball Field
3268,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Nadal's Deli,40.821389463727066,-73.95446616668374,Sandwich Place
3269,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Mofongo del Valle,40.820317200012795,-73.95497729240167,Spanish Restaurant
3270,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Chinelos,40.820190000000004,-73.953769,Mexican Restaurant
3271,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Bus Stop Restaurant,40.82021118070754,-73.95538446717724,Diner
3272,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Fairway Market,40.81999621370494,-73.95973825129128,Supermarket
3273,MN06,Manhattanville,40.81959669128338,-73.95611096345058,La Nueva Flor de Broadway,40.82189559079043,-73.95378234193336,Latin American Restaurant
3274,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Hudson River Greenway Bike Path,40.819281875389116,-73.96073341369629,Bike Trail
3275,MN06,Manhattanville,40.81959669128338,-73.95611096345058,West Harlem Piers Park,40.81879256812002,-73.96102935944113,Park
3276,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Steep Rock West,40.81666795087888,-73.95796911357189,Climbing Gym
3277,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Riverside Park 138th St Entrance,40.82306337331719,-73.9549277650913,Park
3278,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Dinosaur Bar-B-Que,40.818146873796856,-73.9606735523417,BBQ Joint
3279,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Sushi Sushi,40.81855014925793,-73.95273086623575,Sushi Restaurant
3280,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Dear Mama Coffee,40.817333,-73.959494,Coffee Shop
3281,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Olga's Pizza,40.822379286792355,-73.95349050970361,Pizza Place
3282,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Romantic Depot,40.82213,-73.952967,Adult Boutique
3283,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Uncle Tony's Pizza,40.82144,-73.950766,Pizza Place
3284,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Trufa,40.823083612129544,-73.95295214762749,Mediterranean Restaurant
3285,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Go! Go! Curry!,40.81547267978402,-73.95823441394805,Japanese Curry Restaurant
3286,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Bakery HNY,40.816779,-73.95340300000001,Boutique
3287,MN06,Manhattanville,40.81959669128338,-73.95611096345058,The World Famous Cotton Club,40.8175873,-73.9602736,Lounge
3288,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Fruces Harlem,40.818245000000005,-73.95311600000001,Food & Drink Shop
3289,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Harlem Stage Gatehouse,40.81845539661982,-73.9513039466078,Theater
3290,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Dunkin',40.821177008059045,-73.95476289882367,Donut Shop
3291,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Clove Indian Restaurant & Bar,40.82128,-73.95062,Indian Restaurant
3292,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Montefiore Park,40.82186075941459,-73.95353184024275,Park
3293,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Aaron Davis Hall,40.8179077235451,-73.95132774422379,College Theater
3294,MN06,Manhattanville,40.81959669128338,-73.95611096345058,City Gourmet Deli & Groceries,40.81765886908907,-73.95333734132181,Deli / Bodega
3295,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Chase Bank,40.8207975,-73.9549156,Bank
3296,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Shell,40.81765098448036,-73.95658642896267,Gas Station
3297,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Picante,40.8228021785851,-73.9531519991527,Mexican Restaurant
3298,MN06,Manhattanville,40.81959669128338,-73.95611096345058,CTown Supermarkets,40.819530872665965,-73.95503108079026,Grocery Store
3299,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Chase Bank,40.81566917793985,-73.95793324555281,Bank
3300,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Harlem's Floridita,40.817998,-73.960982,Cuban Restaurant
3301,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Subway,40.82270437385048,-73.95355300548158,Sandwich Place
3302,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Subway,40.81894459992078,-73.95236346841419,Sandwich Place
3303,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Duane Reade,40.8217697,-73.9542272,Pharmacy
3304,MN06,Manhattanville,40.81959669128338,-73.95611096345058,T-Mobile,40.8221754,-73.9532454,Mobile Phone Shop
3305,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Grand Great Wall,40.82122061569377,-73.9505802190639,Chinese Restaurant
3306,MN06,Manhattanville,40.81959669128338,-73.95611096345058,New Home Sing,40.82049106946035,-73.95453012560915,Chinese Restaurant
3307,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Halal Cart,40.81840906717253,-73.9574878697138,Food Truck
3308,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Laith Deli,40.820499420166016,-73.95535278320312,Deli / Bodega
3309,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Hamilton Meat Market,40.82028548747794,-73.95443847937392,Grocery Store
3310,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Zipcar Riverside Dr btwn 133 & 135 St,40.81980895996094,-73.95635223388672,Rental Car Location
3311,MN06,Manhattanville,40.81959669128338,-73.95611096345058,PAY-O-MATIC,40.820428,-73.954337,Check Cashing Service
3312,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Best Angel's Coffee Shop,40.818954999999995,-73.955414,Food & Drink Shop
3313,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Food Universe,40.82204900498593,-73.95343496592334,Supermarket
3314,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Pepo’s Pizza,40.819111369530816,-73.95235419273376,Pizza Place
3315,MN06,Manhattanville,40.81959669128338,-73.95611096345058,MTA Bus - Amsterdam Ave & W 135th St (M11/M101),40.81859578962631,-73.95254194736481,Bus Stop
3316,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Hamilton's Deli,40.822385,-73.953878,Deli / Bodega
3317,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Curry-Ya,40.817109,-73.95316,Japanese Curry Restaurant
3318,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Great China Chinese Restaurant,40.816897999999995,-73.95330899999999,Chinese Restaurant
3319,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Kings Fried Chicken,40.816662,-73.95349300000001,Fried Chicken Joint
3320,MN06,Manhattanville,40.81959669128338,-73.95611096345058,MTA MaBSTOA Bus at W. 125th Street & 12th Ave (West Harlem Piers Terminal): (Bx15),40.81749014576338,-73.95994453399868,Bus Station
3321,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Baylander (IX-514),40.818815,-73.961307,History Museum
3322,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Plick's Waffles and Crepes,40.822669,-73.95271,Dessert Shop
3323,MN06,Manhattanville,40.81959669128338,-73.95611096345058,Heights Wines & Liquor,40.823246616417094,-73.95290585956421,Liquor Store
3324,QN22,Flushing,40.759823155324156,-73.8280815033554,Joe’s Steam Rice Roll,40.7598362781255,-73.82921471579348,Cantonese Restaurant
3325,QN22,Flushing,40.759823155324156,-73.8280815033554,Spring Shabu Shabu Buffet,40.76108332906161,-73.82960945600507,Hotpot Restaurant
3326,QN22,Flushing,40.759823155324156,-73.8280815033554,Haidilao Hotpot,40.761195237520774,-73.82774949073792,Hotpot Restaurant
3327,QN22,Flushing,40.759823155324156,-73.8280815033554,Lucia Pizza,40.760184570638565,-73.82809471039222,Pizza Place
3328,QN22,Flushing,40.759823155324156,-73.8280815033554,Shanghai You Garden,40.75880330824562,-73.83043466737993,Shanghai Restaurant
3329,QN22,Flushing,40.759823155324156,-73.8280815033554,Alley 41 蜀巷,40.75895586136478,-73.82790120410955,Szechuan Restaurant
3330,QN22,Flushing,40.759823155324156,-73.8280815033554,T-swirl Crêpe,40.76022425163307,-73.82646952915931,Creperie
3331,QN22,Flushing,40.759823155324156,-73.8280815033554,Fang Gourmet Tea,40.75934204754375,-73.8309553918485,Tea Room
3332,QN22,Flushing,40.759823155324156,-73.8280815033554,Teso Life,40.76034227730603,-73.82683698225601,Convenience Store
3333,QN22,Flushing,40.759823155324156,-73.8280815033554,New World Mall Food Court,40.759677967324734,-73.82920393473722,Food Court
3334,QN22,Flushing,40.759823155324156,-73.8280815033554,Phở Bằng,40.75837445568491,-73.82911652464762,Vietnamese Restaurant
3335,QN22,Flushing,40.759823155324156,-73.8280815033554,Xing Fu Tang USA Flagship 幸福堂美國,40.758202,-73.829657,Bubble Tea Shop
3336,QN22,Flushing,40.759823155324156,-73.8280815033554,New Flushing Bakery,40.75952501535084,-73.83034724945061,Bakery
3337,QN22,Flushing,40.759823155324156,-73.8280815033554,Gong Cha,40.75970396802516,-73.82920744109771,Bubble Tea Shop
3338,QN22,Flushing,40.759823155324156,-73.8280815033554,Fu Yuan,40.75932803396591,-73.83043949583406,Food Stand
3339,QN22,Flushing,40.759823155324156,-73.8280815033554,Peking Duck Sandwich Stall,40.758883296632845,-73.82991307587392,Asian Restaurant
3340,QN22,Flushing,40.759823155324156,-73.8280815033554,Xi'an Famous Foods,40.7580081159436,-73.82931453826082,Chinese Restaurant
3341,QN22,Flushing,40.759823155324156,-73.8280815033554,Gong Cha,40.76023828684739,-73.826451532692,Bubble Tea Shop
3342,QN22,Flushing,40.759823155324156,-73.8280815033554,Morning Glory,40.76041623183452,-73.82748400161084,Gift Shop
3343,QN22,Flushing,40.759823155324156,-73.8280815033554,Zhu Ji Guo Tie (Dumpling Stall),40.75805943642988,-73.8299320995415,Dumpling Restaurant
3344,QN22,Flushing,40.759823155324156,-73.8280815033554,Legend Chicken,40.75852,-73.83092,Fried Chicken Joint
3345,QN22,Flushing,40.759823155324156,-73.8280815033554,Möge Tee,40.76078078960038,-73.8306104995843,Bubble Tea Shop
3346,QN22,Flushing,40.759823155324156,-73.8280815033554,Taipei Hong 台北夯,40.760148786469045,-73.82816182707693,Chinese Restaurant
3347,QN22,Flushing,40.759823155324156,-73.8280815033554,Macao Imperial Tea,40.76034835958667,-73.83051301439708,Bubble Tea Shop
3348,QN22,Flushing,40.759823155324156,-73.8280815033554,Kim Ga Nae,40.76074855073546,-73.82682346667858,Korean Restaurant
3349,QN22,Flushing,40.759823155324156,-73.8280815033554,TBaar,40.760260480725194,-73.82771049870925,Bubble Tea Shop
3350,QN22,Flushing,40.759823155324156,-73.8280815033554,"Happy Lamb Hot Pot, Flushing",40.762082722288476,-73.82896298002208,Hotpot Restaurant
3351,QN22,Flushing,40.759823155324156,-73.8280815033554,Momo Ashi,40.76017711794004,-73.82815908858522,Bubble Tea Shop
3352,QN22,Flushing,40.759823155324156,-73.8280815033554,The Real KTV,40.75931754976119,-73.82949011184243,Karaoke Bar
3353,QN22,Flushing,40.759823155324156,-73.8280815033554,Tianjin Dumpling House,40.75732820784694,-73.82933453443627,Dumpling Restaurant
3354,QN22,Flushing,40.759823155324156,-73.8280815033554,Zebra Lounge 2,40.761012452562085,-73.83019342905824,Karaoke Bar
3355,QN22,Flushing,40.759823155324156,-73.8280815033554,DunHuang Lanzhou Beef Noodle,40.76231631938525,-73.82763322903858,Chinese Restaurant
3356,QN22,Flushing,40.759823155324156,-73.8280815033554,White Bear 白熊,40.75872905719027,-73.83175511325666,Dumpling Restaurant
3357,QN22,Flushing,40.759823155324156,-73.8280815033554,Tiger Sugar,40.759322163817274,-73.8300387264898,Bubble Tea Shop
3358,QN22,Flushing,40.759823155324156,-73.8280815033554,Laoma Mala Tang,40.75960752424089,-73.82984215635113,Chinese Restaurant
3359,QN22,Flushing,40.759823155324156,-73.8280815033554,Paris Baguette,40.760663018474624,-73.82926844349444,Bakery
3360,QN22,Flushing,40.759823155324156,-73.8280815033554,CoCo Fresh Tea & Juice,40.759572429773414,-73.83021646722095,Bubble Tea Shop
3361,QN22,Flushing,40.759823155324156,-73.8280815033554,New Mulan Seafood Restaurant,40.7602852871001,-73.8302496884466,Dim Sum Restaurant
3362,QN22,Flushing,40.759823155324156,-73.8280815033554,Goowha Market,40.75931241258371,-73.82574844691257,Grocery Store
3363,QN22,Flushing,40.759823155324156,-73.8280815033554,Spot Dessert Bar,40.75920550185558,-73.8321675377731,Dessert Shop
3364,QN22,Flushing,40.759823155324156,-73.8280815033554,Flushing Ice Cream Factory,40.75865598693531,-73.83091360664513,Ice Cream Shop
3365,QN22,Flushing,40.759823155324156,-73.8280815033554,Mister Hotpot,40.759311014266714,-73.8323682548003,Hotpot Restaurant
3366,QN22,Flushing,40.759823155324156,-73.8280815033554,Shun Won Flushing Chinese Restaurant,40.75751488717232,-73.82885665529909,Chinese Restaurant
3367,QN22,Flushing,40.759823155324156,-73.8280815033554,Mi Tea,40.759359245998624,-73.83088763995849,Bubble Tea Shop
3368,QN22,Flushing,40.759823155324156,-73.8280815033554,Szechuan Mountain House 川山甲,40.75929752586288,-73.83231849569927,Szechuan Restaurant
3369,QN22,Flushing,40.759823155324156,-73.8280815033554,Nan Xiang Xiao Long Bao 南翔小籠包,40.759547,-73.832402,Dumpling Restaurant
3370,QN22,Flushing,40.759823155324156,-73.8280815033554,Chung Moo Rollrice and Dongas,40.760871953010856,-73.82684501196894,Korean Restaurant
3371,QN22,Flushing,40.759823155324156,-73.8280815033554,Lan Zhou Hand Made Noodle,40.75733849177136,-73.82934459832462,Chinese Restaurant
3372,QN22,Flushing,40.759823155324156,-73.8280815033554,ONE Fulton Square,40.75921818831395,-73.83234063156152,Plaza
3373,QN22,Flushing,40.759823155324156,-73.8280815033554,Soy Bean Chen Flower Shop,40.75927017358598,-73.83112460319703,Flower Shop
3374,QN22,Flushing,40.759823155324156,-73.8280815033554,New York Food Court,40.758722727656426,-73.8330951333046,Food Court
3375,QN22,Flushing,40.759823155324156,-73.8280815033554,Minus10 Ice Cream,40.760591420828305,-73.82960103321317,Ice Cream Shop
3376,QN22,Flushing,40.759823155324156,-73.8280815033554,Joe's Shanghai 鹿鸣春,40.76179424882944,-73.83034147868909,Dumpling Restaurant
3377,QN22,Flushing,40.759823155324156,-73.8280815033554,Starbucks,40.76076522285495,-73.83055298489074,Coffee Shop
3378,QN22,Flushing,40.759823155324156,-73.8280815033554,Kung Fu Tea,40.76072465068488,-73.82817648864844,Bubble Tea Shop
3379,QN22,Flushing,40.759823155324156,-73.8280815033554,Happy Lemon,40.759018,-73.833352,Bubble Tea Shop
3380,QN22,Flushing,40.759823155324156,-73.8280815033554,Sheng Jin (盛津小吃),40.75707,-73.828983,Chinese Restaurant
3381,QN22,Flushing,40.759823155324156,-73.8280815033554,New Golden Szechuan Chinese Restaurant,40.75879066325611,-73.8326098252684,Chinese Restaurant
3382,QN22,Flushing,40.759823155324156,-73.8280815033554,Tai Pan Bakery 大班,40.76098521358553,-73.83076551893204,Bakery
3383,QN22,Flushing,40.759823155324156,-73.8280815033554,Szechuan House,40.758897,-73.832726,Chinese Restaurant
3384,QN22,Flushing,40.759823155324156,-73.8280815033554,Malay Restaurant 馬來餐廳,40.758718795513005,-73.83079107851408,Malay Restaurant
3385,QN22,Flushing,40.759823155324156,-73.8280815033554,Cheers Cut 赤炸風雲 ,40.75964491805692,-73.82919552630696,Fried Chicken Joint
3386,QN22,Flushing,40.759823155324156,-73.8280815033554,San Soo Kap San,40.76134781659129,-73.82669351291446,Korean Restaurant
3387,QN22,Flushing,40.759823155324156,-73.8280815033554,Skinfood,40.76047566775758,-73.82697864440412,Cosmetics Shop
3388,QN22,Flushing,40.759823155324156,-73.8280815033554,Leaf Bar & Lounge,40.759099477529396,-73.8327407947311,Roof Deck
3389,QN22,Flushing,40.759823155324156,-73.8280815033554,Traditional Xinjiang Barbecue Cart 新疆羊肉串,40.76053236527181,-73.83292073283106,Food Truck
3390,QN22,Flushing,40.759823155324156,-73.8280815033554,Corner 28 旺角,40.758722423594946,-73.83067486140762,Chinese Restaurant
3391,QN22,Flushing,40.759823155324156,-73.8280815033554,Kung Fu Tea (功夫茶),40.760745715429465,-73.82948955092621,Bubble Tea Shop
3392,QN22,Flushing,40.759823155324156,-73.8280815033554,Shaking Crab,40.76083858953649,-73.83290496088568,Seafood Restaurant
3393,QN22,Flushing,40.759823155324156,-73.8280815033554,Chang Jiang Supermarket,40.757923779038364,-73.82806436360251,Grocery Store
3394,QN22,Flushing,40.759823155324156,-73.8280815033554,Gyu-Kaku Japanese BBQ,40.758116724504234,-73.82963430083554,Japanese Restaurant
3395,QN22,Flushing,40.759823155324156,-73.8280815033554,Maxin Bakery,40.76157406207356,-73.83105760283283,Bakery
3396,QN22,Flushing,40.759823155324156,-73.8280815033554,Iki Modern Japanese Cuisine,40.75931825671186,-73.83263973125102,Japanese Restaurant
3397,QN22,Flushing,40.759823155324156,-73.8280815033554,Sifu Chio,40.7585112584536,-73.83158469058975,Dumpling Restaurant
3398,QN22,Flushing,40.759823155324156,-73.8280815033554,Orient Retreat Spa,40.76013318991135,-73.8323061700621,Spa
3399,QN22,Flushing,40.759823155324156,-73.8280815033554,Flushing Town Hall,40.763623167949845,-73.83013898652432,Performing Arts Venue
3400,QN22,Flushing,40.759823155324156,-73.8280815033554,Dong Yi Feng,40.761293642626924,-73.83199812607717,Chinese Restaurant
3401,QN22,Flushing,40.759823155324156,-73.8280815033554,Asian Jewels Seafood Restaurant 敦城海鲜酒家,40.75920986017922,-73.8332534967061,Chinese Restaurant
3402,QN22,Flushing,40.759823155324156,-73.8280815033554,趙記港式雲吞粥粉麵飯,40.75844365,-73.8316397398813,Asian Restaurant
3403,QN22,Flushing,40.759823155324156,-73.8280815033554,Lucille Roberts,40.76074918971586,-73.83145549570082,Gym
3404,QN22,Flushing,40.759823155324156,-73.8280815033554,Zhong Huang Salon,40.759040129304964,-73.83171118055753,Massage Studio
3405,QN22,Flushing,40.759823155324156,-73.8280815033554,New Imperial Palace 東湖,40.76174430274193,-73.83052763667311,Chinese Restaurant
3406,QN22,Flushing,40.759823155324156,-73.8280815033554,Chinese Skewer Cart,40.75732107669093,-73.82733790580754,Food Truck
3407,QN22,Flushing,40.759823155324156,-73.8280815033554,Quaker Meeting House,40.763127877567435,-73.83052804358613,Church
3408,QN22,Flushing,40.759823155324156,-73.8280815033554,99 Favor Taste(99號餐廳）,40.7614157444512,-73.83163645891824,Hotpot Restaurant
3409,QN22,Flushing,40.759823155324156,-73.8280815033554,Good Kitchen Restaurant,40.76131437618096,-73.83191588237632,Asian Restaurant
3410,QN22,Flushing,40.759823155324156,-73.8280815033554,重庆老灶 (Chong Qing Lao Zao),40.760649,-73.833037,Hotpot Restaurant
3411,QN22,Flushing,40.759823155324156,-73.8280815033554,Dolar Shop,40.76103884881054,-73.83268980418995,Hotpot Restaurant
3412,QN22,Flushing,40.759823155324156,-73.8280815033554,Guan Fu Szechuan 官府川菜,40.7593849,-73.8326682,Chinese Restaurant
3413,QN22,Flushing,40.759823155324156,-73.8280815033554,iCook Hotpot Restaurant,40.75760192736253,-73.83098888258502,Chinese Restaurant
3414,QN22,Flushing,40.759823155324156,-73.8280815033554,KumGangSan,40.763804403940526,-73.82714310018443,Korean Restaurant
3415,QN22,Flushing,40.759823155324156,-73.8280815033554,Szechuan Story,40.763645,-73.827392,Szechuan Restaurant
3416,QN22,Flushing,40.759823155324156,-73.8280815033554,Marco LaGuardia Hotel by Lexington,40.76356716962587,-73.83104794108021,Hotel
3417,QN22,Flushing,40.759823155324156,-73.8280815033554,Flushing YMCA,40.763588,-73.826538,Gym / Fitness Center
3418,QN22,Flushing,40.759823155324156,-73.8280815033554,The One Boutique Hotel,40.76374294055137,-73.8285238457772,Resort
3419,QN22,Flushing,40.759823155324156,-73.8280815033554,Moon Café,40.76319647608123,-73.83083471603518,Café
3420,QN22,Flushing,40.759823155324156,-73.8280815033554,UV Beauty Skin Care,40.762611389160156,-73.82784271240234,Spa
3421,QN22,Flushing,40.759823155324156,-73.8280815033554,Union Sushi,40.762875,-73.827883,Sushi Restaurant
3422,QN22,Flushing,40.759823155324156,-73.8280815033554,友情客串 Friendship BBQ,40.76318488598494,-73.82807837990501,BBQ Joint
3423,QN22,Flushing,40.759823155324156,-73.8280815033554,Snowshow Flushing,40.75751,-73.830986,Dessert Shop
3424,QN02,Springfield Gardens North,40.67295271174163,-73.77318110388599,Ideal Food Basket,40.67359761736595,-73.77153546999746,Market
3425,QN02,Springfield Gardens North,40.67295271174163,-73.77318110388599,SUBWAY,40.67337090902398,-73.77073358283094,Sandwich Place
3426,QN02,Springfield Gardens North,40.67295271174163,-73.77318110388599,Checkers,40.67405492747334,-73.77655801152736,Fast Food Restaurant
3427,QN02,Springfield Gardens North,40.67295271174163,-73.77318110388599,Dunkin',40.673367069394175,-73.77058164362847,Donut Shop
3428,QN02,Springfield Gardens North,40.67295271174163,-73.77318110388599,Magic Soul Food,40.6720634,-73.7750724,Southern / Soul Food Restaurant
3429,QN02,Springfield Gardens North,40.67295271174163,-73.77318110388599,Circle 5 Market,40.67305723624037,-73.77398625358182,Candy Store
3430,QN02,Springfield Gardens North,40.67295271174163,-73.77318110388599,New Ming Garden,40.67297944694864,-73.77549742481848,Chinese Restaurant
3431,QN02,Springfield Gardens North,40.67295271174163,-73.77318110388599,K.A.M Laundromat & Wash,40.672314,-73.774756,Laundromat
3432,QN02,Springfield Gardens North,40.67295271174163,-73.77318110388599,Variety Drugs,40.6735554939805,-73.77071962981137,Pharmacy
3433,QN02,Springfield Gardens North,40.67295271174163,-73.77318110388599,Ideal Food Basket,40.67348075293363,-73.77040937985319,Market
3434,QN02,Springfield Gardens North,40.67295271174163,-73.77318110388599,Southern Flair Restaurant,40.673680286544204,-73.77025425469367,Southern / Soul Food Restaurant
3435,QN02,Springfield Gardens North,40.67295271174163,-73.77318110388599,Kelly's Coffee Shop,40.67399987043896,-73.77034601172306,Breakfast Spot
3436,BK34,Sunset Park East,40.63971983837252,-74.0070566846718,Lao Jie Hotpot,40.63935,-74.00491,Hotpot Restaurant
3437,BK34,Sunset Park East,40.63971983837252,-74.0070566846718,Yun Nan Flavour Garden,40.64010164803933,-74.00477990215131,Chinese Restaurant
3438,BK34,Sunset Park East,40.63971983837252,-74.0070566846718,Pacificana,40.638206,-74.00624,Dim Sum Restaurant
3439,BK34,Sunset Park East,40.63971983837252,-74.0070566846718,川天下 (Chuan Tian Xia) (Chuan Tian Xia),40.639543,-74.008887,Szechuan Restaurant
3440,BK34,Sunset Park East,40.63971983837252,-74.0070566846718,Lucky Vegetarian,40.640332,-74.00415799999999,Vegetarian / Vegan Restaurant
3441,BK34,Sunset Park East,40.63971983837252,-74.0070566846718,Xin Fa Bakery Inc.,40.63736323466158,-74.00761252293067,Bakery
3442,BK34,Sunset Park East,40.63971983837252,-74.0070566846718,Hot Space 麻辣空间,40.640613,-74.00483100000001,Szechuan Restaurant
3443,BK34,Sunset Park East,40.63971983837252,-74.0070566846718,Kai Feng Fu Dumpling House,40.6420844056405,-74.00229894508199,Dumpling Restaurant
3444,BK34,Sunset Park East,40.63971983837252,-74.0070566846718,Boat House,40.64200919288352,-74.00273040980557,Seafood Restaurant
3445,BK34,Sunset Park East,40.63971983837252,-74.0070566846718,Paris Baguette,40.636558532714844,-74.00881958007812,Bakery
3446,BK34,Sunset Park East,40.63971983837252,-74.0070566846718,Restaurant On 58st Inc. (勝記小館),40.63693930379453,-74.00871928011888,Chinese Restaurant
